GazeX;GazeY;HeadX;HeadY;HeadZ;HeadYaw;HeadPitch;HeadRoll;rx;ry;rw;rh;state;time;FrameNr;Xview;Yview;docX;docY
367;109.6;0.1;-9.8;50.6;-4.1;14.1;1.3;243;97;171;171;0;1,59509E+12;1550;0.2686676427525622;0.058751902587519014;367;38.599.999.999.999.900
333.2;133;0.1;-9.8;50.6;-4.4;14.5;1.1;243;97;171;171;0;1,59509E+12;1551;0.2439238653001464;0.0943683409436834;333.2;62
334.4;120.6;0.2;-9.8;50.4;-4.2;13.6;1.2;243;97;171;171;0;1,59509E+12;1552;0.24480234260614933;0.07549467275494672;334.4;49.599.999.999.999.900
332.8;101.8;0.2;-9.8;50.3;-3.9;13.9;0.7;243;97;171;171;0;1,59509E+12;1553;0.24363103953147877;0.04687975646879756;332.8;30.799.999.999.999.900
286.4;145.4;0.1;-10.1;51.4;-3.8;14.2;1.1;243;97;171;171;0;1,59509E+12;1554;0.2096632503660322;0.1132420091324201;286.4;74.4
440.6;191.2;0.1;-10.1;51.7;-3.6;16.3;1.5;243;97;171;171;0;1,59509E+12;1555;0.32254758418740853;0.18295281582952813;440.6;12.019.999.999.999.900
319.4;177.2;0;-9.9;50.6;-4.3;15;0.2;243;97;171;171;0;1,59509E+12;1556;0.23382137628111271;0.16164383561643833;319.4;10.619.999.999.999.900
289.4;193;0;-9.9;50.8;-4.3;14;0.5;243;97;171;171;0;1,59509E+12;1557;0.2118594436310395;0.1856925418569254;289.4;122
293.4;191.4;0;-9.9;50.9;-4.2;14;0.6;243;97;171;171;0;1,59509E+12;1558;0.21478770131771593;0.1832572298325723;293.4;120.4
276.2;214.2;0;-10.1;51.7;-4.2;13.5;0.1;243;97;171;171;0;1,59509E+12;1559;0.20219619326500732;0.21796042617960423;276.2;143.2
296.4;170.6;0;-9.9;50.5;-3.9;13.2;0.9;243;97;171;171;0;1,59509E+12;1560;0.21698389458272327;0.15159817351598173;296.4;99.6
272.4;200.4;0;-10;51.3;-4;13.9;0.1;243;97;171;171;0;1,59509E+12;1561;0.1994143484626647;0.1969558599695586;272.4;129.4
230.2;153.2;0;-10;51.1;-3.5;12.1;0.9;243;97;171;171;0;1,59509E+12;1562;0.1685212298682284;0.12511415525114153;230.2;8.219.999.999.999.990
245.4;145.2;0.1;-9.9;50.6;-3.7;13;0.8;243;97;171;171;0;1,59509E+12;1563;0.17964860907759883;0.11293759512937593;245.4;7.419.999.999.999.990
243.4;135.8;0.1;-9.8;50.4;-4;13.1;0.8;243;97;171;171;0;1,59509E+12;1564;0.17818448023426062;0.09863013698630138;243.4;6.480.000.000.000.000
274.8;219.8;0.1;-10;51.3;-4.2;14;0.7;243;97;171;171;0;1,59509E+12;1565;0.20117130307467057;0.2264840182648402;274.8;148.8
266.4;201;0.1;-9.9;51.1;-4.3;13.3;0.4;243;97;171;171;0;1,59509E+12;1566;0.19502196193265006;0.197869101978691;266.4;130
246.2;198.8;0.1;-9.9;51;-4.3;12.6;0.9;243;97;171;171;0;1,59509E+12;1567;0.1802342606149341;0.19452054794520549;246.2;12.780.000.000.000.000
240.8;188;0;-9.8;50.9;-4.3;13.3;0.8;243;97;171;171;0;1,59509E+12;1568;0.17628111273792094;0.1780821917808219;240.8;117
236.4;234.2;0;-9.9;50.8;-4.2;13.9;0.2;243;97;171;171;0;1,59509E+12;1569;0.17306002928257688;0.24840182648401823;236.4;163.2
245;236;0;-9.8;50.9;-4.3;13.4;0.9;243;97;171;171;0;1,59509E+12;1570;0.17935578330893118;0.2511415525114155;245;165
245.2;222;0;-9.7;50.5;-3.9;15.2;1.7;243;97;171;171;0;1,59509E+12;1571;0.179502196193265;0.2298325722983257;245.2;151
248.2;190.8;0;-9.7;50.4;-3.9;13.9;1.3;243;97;171;171;0;1,59509E+12;1572;0.18169838945827232;0.18234398782343988;248.2;11.980.000.000.000.000
236.6;208.2;0;-9.8;50.6;-3.9;13.7;1.5;243;97;171;171;0;1,59509E+12;1573;0.1732064421669107;0.20882800608828003;236.6;137.2
203.6;214.4;0;-9.8;50.7;-4;14.3;0.4;243;97;171;171;0;1,59509E+12;1574;0.14904831625183015;0.2182648401826484;203.6;143.4
194.8;229;0;-9.9;51;-4;14.3;-0.1;243;97;171;171;0;1,59509E+12;1575;0.14260614934114202;0.2404870624048706;194.8;158
182.4;236.8;0;-9.9;51.2;-4.3;15;-0.3;243;97;171;171;0;1,59509E+12;1576;0.1335285505124451;0.2523592085235921;182.4;165.8
163.4;246.4;0;-9.9;51;-4.2;15.3;-0.1;243;97;171;171;0;1,59509E+12;1577;0.11961932650073206;0.2669710806697108;163.4;175.4
172.2;268.4;0;-9.8;50.8;-4.1;16.5;1.5;243;97;171;171;0;1,59509E+12;1578;0.1260614934114202;0.30045662100456616;172.2;19.739.999.999.999.900
164.4;252.6;0;-9.8;50.5;-4;15;1.5;243;97;171;171;0;1,59509E+12;1579;0.12035139092240117;0.27640791476407917;164.4;181.6
162.2;238;0;-9.7;50.2;-3.9;14.9;1.2;243;97;171;171;0;1,59509E+12;1580;0.11874084919472913;0.2541856925418569;162.2;167
157.6;237.6;0;-9.8;50.3;-3.9;15.4;1.5;243;97;171;171;0;1,59509E+12;1581;0.11537335285505124;0.2535768645357686;157.6;166.6
127.2;228.4;0;-9.8;50.4;-3.8;14.3;1.4;243;97;171;171;0;1,59509E+12;1582;0.0931185944363104;0.2395738203957382;127.2;157.4
118.6;221.2;0;-9.8;50.5;-3.8;14.8;1.4;243;97;171;171;0;1,59509E+12;1583;0.08682284040995607;0.22861491628614913;118.6;150.2
114;215.4;0;-9.8;50.5;-3.8;14.8;0.7;243;97;171;171;0;1,59509E+12;1584;0.08345534407027819;0.2197869101978691;114;144.4
101.8;188;0;-9.7;50.3;-3.7;14.3;0;243;97;171;171;0;1,59509E+12;1585;0.07452415812591508;0.1780821917808219;101.8;117
111.8;157.4;0;-9.7;50;-3.6;14.1;0.5;243;97;171;171;0;1,59509E+12;1586;0.08184480234260615;0.1315068493150685;111.8;86.4
122.6;135.6;0;-9.7;49.9;-3.6;14.1;0.8;243;97;171;171;0;1,59509E+12;1587;0.0897510980966325;0.09832572298325722;122.6;64.6
127;122.4;0;-9.6;49.9;-3.6;14.4;0.5;243;97;171;171;0;1,59509E+12;1588;0.09297218155197658;0.07823439878234399;127;51.400.000.000.000.000
145.4;121.8;0.1;-9.6;49.9;-3.7;13.1;0.8;243;97;171;171;0;1,59509E+12;1589;0.10644216691068814;0.07732115677321157;145.4;50.8
195;114.2;0.1;-9.6;50;-3.2;14.3;0.6;243;97;171;171;0;1,59509E+12;1590;0.14275256222547583;0.06575342465753425;195;43.2
219.8;116.4;0.1;-9.7;50.1;-3.4;13.9;0.5;243;97;171;171;0;1,59509E+12;1591;0.1609077598828697;0.06910197869101979;219.8;45.400.000.000.000.000
233.6;108.6;0.1;-9.6;50.1;-3.6;13.7;0.5;243;97;171;171;0;1,59509E+12;1592;0.17101024890190336;0.057229832572298314;233.6;37.599.999.999.999.900
288.6;95.6;0.1;-9.6;50;-3.5;13.6;0.6;243;97;171;171;0;1,59509E+12;1593;0.21127379209370425;0.03744292237442921;288.6;24.599.999.999.999.900
319.8;83.4;0.1;-9.5;49.8;-3.3;13.6;0.7;243;97;171;171;0;1,59509E+12;1594;0.2341142020497804;0.01887366818873669;319.8;12.400.000.000.000.000
336.6;78.8;0.1;-9.6;49.8;-3.2;13.2;0.6;243;97;171;171;0;1,59509E+12;1595;0.24641288433382139;0.011872146118721456;336.6;7.799.999.999.999.990
380;90.4;0.1;-9.6;50;-3.2;13.6;0.6;243;97;171;171;0;1,59509E+12;1596;0.2781844802342606;0.029528158295281593;380;19.400.000.000.000.000
401.6;103.2;0.1;-9.6;50;-3.5;13.6;0.5;243;97;171;171;0;1,59509E+12;1597;0.2939970717423133;0.049010654490106546;401.6;32.2
425.4;92.2;0.1;-9.5;49.9;-3.5;13.9;0.7;243;97;171;171;0;1,59509E+12;1598;0.3114202049780381;0.032267884322678846;425.4;21.200.000.000.000.000
428;91.2;0.1;-9.5;49.8;-3.4;13.9;0.7;243;97;171;171;0;1,59509E+12;1599;0.31332357247437775;0.03074581430745815;428;20.200.000.000.000.000
433.6;90.2;0.1;-9.5;49.8;-3.2;13.6;0.3;243;97;171;171;0;1,59509E+12;1600;0.31742313323572474;0.02922374429223745;433.6;19.200.000.000.000.000
462.8;92.4;0.1;-9.6;49.9;-3.2;14.2;0.1;243;97;171;171;0;1,59509E+12;1601;0.33879941434846267;0.03257229832572299;462.8;21.400.000.000.000.000
490.8;100.8;0.1;-9.6;49.9;-3.3;14.4;0.4;243;97;171;171;0;1,59509E+12;1602;0.35929721815519766;0.04535768645357686;490.8;29.799.999.999.999.900
454.6;107.2;0.1;-9.6;50;-3.3;14.9;0.2;243;97;171;171;0;1,59509E+12;1603;0.332796486090776;0.05509893455098935;454.6;36.2
426.8;102.4;0.1;-9.6;50;-3.4;14.7;0.4;243;97;171;171;0;1,59509E+12;1604;0.3124450951683748;0.04779299847792999;426.8;31.400.000.000.000.000
381;103.6;0.1;-9.6;50;-3.5;14.8;0.5;243;97;171;171;0;1,59509E+12;1605;0.27891654465592974;0.049619482496194814;381;32.599.999.999.999.900
330.2;97.4;0.1;-9.6;50;-3.5;14.2;0.3;243;97;171;171;0;1,59509E+12;1606;0.2417276720351391;0.04018264840182649;330.2;26.400.000.000.000.000
343.2;90;0.1;-9.6;50;-3.4;15.1;0.1;243;97;171;171;0;1,59509E+12;1607;0.25124450951683747;0.0289193302891933;343.2;19
342.4;86.6;0;-9.6;49.8;-3.5;14.7;0.8;243;97;171;171;0;1,59509E+12;1608;0.25065885797950216;0.023744292237442913;342.4;15.599.999.999.999.900
294.6;86.8;0;-9.6;49.8;-3.6;13.9;0.6;243;97;171;171;0;1,59509E+12;1609;0.2156661786237189;0.024048706240487057;294.6;15.799.999.999.999.900
563;355;0;-9.7;52;-3.1;10.6;0.7;238;103;166;166;0;1,59509E+12;1610;0.41215226939970717;0.4322678843226788;563;284
506.8;439.2;-0.1;-9.4;49.9;-4.4;10.9;-0.2;238;103;166;166;0;1,59509E+12;1611;0.37101024890190337;0.5604261796042618;506.8;368.2
-8.4;281;0;-9.5;49.8;-3.7;11.2;1.3;235;99;174;174;0;1,59509E+12;1612;-0.0012298682284040997;0.319634703196347;-16.800.000.000.000.000;210
-29.8;270.4;-0.1;-9.8;50.4;-3.6;13.3;1.2;235;99;174;174;0;1,59509E+12;1613;-0.004363103953147878;0.30350076103500756;-5.960.000.000.000.000;19.939.999.999.999.900
-39.2;245.2;-0.1;-9.7;50.3;-3.5;13.2;0.2;235;99;174;174;0;1,59509E+12;1614;-0.005739385065885798;0.26514459665144596;-7.840.000.000.000.000;174.2
-163.8;225.6;0;-9.7;50.2;-3.7;13.4;0.2;235;98;173;173;0;1,59509E+12;1615;-0.11991215226939972;0.23531202435312024;-163.8;154.6
-176.2;229.4;0;-9.7;50.3;-4;12.9;0.5;235;98;173;173;0;1,59509E+12;1616;-0.12898975109809663;0.2410958904109589;-176.2;158.4
-175;233.6;0;-9.7;50.5;-4;12.5;0;235;98;173;173;0;1,59509E+12;1617;-0.1281112737920937;0.24748858447488584;-175;162.6
-142.8;229.6;0;-9.7;50.1;-4;13.2;0.5;235;98;173;173;0;1,59509E+12;1618;-0.10453879941434847;0.24140030441400304;-142.8;158.6
-149;271.2;0;-9.9;51.2;-4;13.4;0.5;235;98;173;173;0;1,59509E+12;1619;-0.10907759882869693;0.30471841704718416;-149;200.2
-164.8;297;0;-9.9;51.1;-4;13.8;0.7;235;98;173;173;0;1,59509E+12;1620;-0.12064421669106883;0.3439878234398782;-164.8;226
-151.2;313.6;0;-9.9;51.1;-3.9;13.8;1.1;235;98;173;173;0;1,59509E+12;1621;-0.11068814055636896;0.36925418569254187;-151.2;24.260.000.000.000.000
-135;298.8;0;-9.7;50.3;-3.9;13.5;0.9;235;98;173;173;0;1,59509E+12;1622;-0.09882869692532943;0.3467275494672755;-135;227.8
-149.2;288;0;-9.7;50.1;-3.9;13.4;0.6;235;98;173;173;0;1,59509E+12;1623;-0.10922401171303074;0.3302891933028919;-149.2;217
-26.2;312.8;0;-9.8;50.7;-4.5;14.1;1.3;235;98;173;173;0;1,59509E+12;1624;-0.00383601756954612;0.3680365296803653;-5.24;241.8
-23.6;333.8;0;-9.8;50.6;-4.3;14.7;1.3;235;98;173;173;0;1,59509E+12;1625;-0.003455344070278185;0.4;-4.720.000.000.000.000;262.8
-163;290.4;0;-9.6;49.7;-4;13.5;-0.8;235;98;173;173;0;1,59509E+12;1626;-0.11932650073206442;0.33394216133942156;-163;21.939.999.999.999.900
-176;284.8;0;-9.8;50.7;-3.9;14.3;0.1;235;98;173;173;0;1,59509E+12;1627;-0.12884333821376281;0.3254185692541857;-176;213.8
-172.6;295.4;0;-9.8;50.6;-4.6;14.5;0.7;235;98;173;173;0;1,59509E+12;1628;-0.12635431918008785;0.34155251141552506;-172.6;22.439.999.999.999.900
-155.4;323.2;0;-9.8;50.6;-4.7;15.1;1.2;235;98;173;173;0;1,59509E+12;1629;-0.11376281112737921;0.38386605783866057;-155.4;252.2
-129.6;341.2;0;-9.8;50.9;-4.9;15.1;0.8;235;98;173;173;0;1,59509E+12;1630;-0.09487554904831624;0.41126331811263317;-129.6;270.2
-14.4;337.2;0;-9.8;50.9;-4.3;14.6;1.1;235;98;173;173;0;1,59509E+12;1631;-0.002108345534407028;0.40517503805175037;-28.800.000.000.000.000;266.2
-10.2;330.8;0;-9.8;50.9;-4.4;13.9;1;235;98;173;173;0;1,59509E+12;1632;-0.001493411420204978;0.3954337899543379;-2.04;259.8
-11.6;312.2;0;-9.7;50.2;-4.5;15.5;0.9;235;98;173;173;0;1,59509E+12;1633;-0.0016983894582723279;0.36712328767123287;-2.32;241.2
-16.8;331.4;0;-9.7;50.2;-4.4;15.9;1.8;235;98;173;173;0;1,59509E+12;1634;-0.0024597364568081995;0.39634703196347026;-33.600.000.000.000.000;260.4
3.4;375.8;-0.1;-9.9;51.1;-4.6;16.2;1;235;98;173;173;0;1,59509E+12;1635;0.0024890190336749633;0.4639269406392694;3.4;304.8
-6.4;396.6;-0.1;-9.9;51.1;-4.9;14.4;1.1;235;98;173;173;0;1,59509E+12;1636;-0.000937042459736457;0.49558599695586003;-12.800.000.000.000.000;325.6
1.6;390.6;-0.1;-9.9;51.3;-5.2;15.1;0.7;235;98;173;173;0;1,59509E+12;1637;0.001171303074670571;0.48645357686453583;1.6;319.6
-4;397.2;-0.1;-9.9;51.3;-5.1;14.4;0.9;235;98;173;173;0;1,59509E+12;1638;-0.0005856515373352855;0.4964992389649924;-0.8;326.2
-10.6;387.6;-0.1;-9.9;51.4;-4.3;14.5;0.6;235;98;173;173;0;1,59509E+12;1639;-0.0015519765739385066;0.48188736681887373;-2.12;316.6
-7.2;323.4;-0.1;-9.7;50.6;-4.7;14.7;1;235;98;173;173;0;1,59509E+12;1640;-0.001054172767203514;0.38417047184170466;-14.400.000.000.000.000;25.239.999.999.999.900
5.6;357.2;-0.1;-9.8;50.8;-4.6;15.6;2.6;235;98;173;173;0;1,59509E+12;1641;0.004099560761346998;0.43561643835616437;5.6;286.2
795;324;0;-9.7;51.1;-1.9;11.1;0.3;237;103;169;169;0;1,59509E+12;1642;0.58199121522694;0.3850837138508371;795;253
879.4;372;0;-9.8;52.3;-3.1;10;-0.3;237;103;169;169;0;1,59509E+12;1643;0.6437774524158125;0.4581430745814307;879.4;301
701.6;347.8;0;-9.7;51.1;-3.7;11.8;0.2;237;101;169;169;0;1,59509E+12;1644;0.5136163982430454;0.4213089802130898;701.6;276.8
129;294;0;-9.7;50.8;-4.2;13.3;0.9;237;99;171;171;0;1,59509E+12;1645;0.09443631039531479;0.3394216133942161;129;223
98.4;309.2;0;-9.8;50.8;-4.2;14.6;1.4;237;99;171;171;0;1,59509E+12;1646;0.07203513909224012;0.36255707762557077;98.4;238.2
88.6;313.8;0.1;-9.9;51;-4.1;14.7;1.4;237;99;171;171;0;1,59509E+12;1647;0.06486090775988286;0.369558599695586;88.6;242.8
75.8;348.6;0.1;-9.9;51.2;-3.6;16.1;0.4;237;99;171;171;0;1,59509E+12;1648;0.0554904831625183;0.42252663622526637;75.8;277.6
57.2;359.6;0;-9.8;50.8;-4.4;15.3;0.9;237;99;171;171;0;1,59509E+12;1649;0.04187408491947291;0.4392694063926941;57.2;288.6
75.4;378.6;0;-10;51.6;-4.4;15.8;1.4;237;99;171;171;0;1,59509E+12;1650;0.055197657393850665;0.4681887366818874;75.4;307.6
88.4;339;0;-10;51.4;-3.5;16.7;1.2;237;99;171;171;0;1,59509E+12;1651;0.06471449487554905;0.4079147640791476;88.4;268
89.4;336.8;0;-9.9;51;-4.3;15.1;1.3;237;99;171;171;0;1,59509E+12;1652;0.06544655929721815;0.4045662100456621;89.4;265.8
83.2;328.4;0;-9.8;50.7;-4.3;16.7;2.9;237;99;171;171;0;1,59509E+12;1653;0.06090775988286969;0.39178082191780816;83.2;257.4
35.4;326.4;0;-9.8;50.7;-4.3;14.6;0.2;237;99;171;171;0;1,59509E+12;1654;0.02591508052708638;0.38873668188736676;35.4;25.539.999.999.999.900
31.6;313.2;0;-9.8;50.5;-4.2;14.1;1.3;237;99;171;171;0;1,59509E+12;1655;0.023133235724743777;0.36864535768645357;31.6;242.2
1069;442;0.1;-9.9;53.5;-3.9;10.6;1.1;242;106;161;161;0;1,59509E+12;1656;0.7825768667642753;0.5646879756468798;1069;371
361;209;0.1;-9.5;50;-4;11.4;2.4;242;106;161;161;0;1,59509E+12;1657;0.2642752562225476;0.2100456621004566;361;138
261.4;284;0;-10;51.6;-4.2;14.7;0.9;238;100;168;168;0;1,59509E+12;1658;0.1913616398243045;0.3242009132420091;261.4;213
206.4;284.8;0;-9.9;51.3;-3.6;15.3;1.3;238;99;169;169;0;1,59509E+12;1659;0.15109809663250368;0.3254185692541857;206.4;213.8
185.4;320.6;0;-9.9;51.3;-4.7;14.3;0.7;238;100;168;168;0;1,59509E+12;1660;0.13572474377745242;0.37990867579908677;185.4;24.960.000.000.000.000
177.6;304.4;0;-10;51.6;-4;14.1;1.4;238;100;168;168;0;1,59509E+12;1661;0.13001464128843337;0.35525114155251136;177.6;23.339.999.999.999.900
214.2;310.4;0;-10;51.7;-3.9;16.4;0.9;238;99;167;167;0;1,59509E+12;1662;0.1568081991215227;0.36438356164383556;214.2;23.939.999.999.999.900
237.6;290.4;0;-10.1;52.3;-3.8;16.3;0.9;239;101;165;165;0;1,59509E+12;1663;0.1739385065885798;0.33394216133942156;237.6;21.939.999.999.999.900
318.2;194.4;0.1;-9.8;50.8;-3.7;14.5;1;238;99;170;170;0;1,59509E+12;1664;0.2329428989751098;0.1878234398782344;318.2;123.4
312.4;190.2;0.1;-9.9;51;-3.7;14.3;1.5;238;99;170;170;0;1,59509E+12;1665;0.22869692532942898;0.18143074581430743;312.4;11.919.999.999.999.900
278;192.2;0.2;-9.9;51.1;-3.8;14.9;1.3;238;99;170;170;0;1,59509E+12;1666;0.20351390922401172;0.18447488584474883;278;12.119.999.999.999.900
237.2;208;0.2;-9.9;51.2;-4.5;13.3;1.4;238;99;170;170;0;1,59509E+12;1667;0.17364568081991213;0.2085235920852359;237.2;137
216.6;206.2;0.2;-9.9;51.1;-4;13.5;1.4;238;99;170;170;0;1,59509E+12;1668;0.15856515373352856;0.20578386605783863;216.6;135.2
189.4;226.2;0.2;-10;51.5;-4;14.8;0.5;238;99;170;170;0;1,59509E+12;1669;0.13865300146412884;0.23622526636225263;189.4;155.2
153.4;276.4;0.2;-10;51.5;-3.9;15.7;1.1;238;99;170;170;0;1,59509E+12;1670;0.112298682284041;0.31263318112633176;153.4;20.539.999.999.999.900
159.2;280.4;0.1;-10;51.5;-4;15.3;2;238;99;170;170;0;1,59509E+12;1671;0.11654465592972181;0.31872146118721456;159.2;20.939.999.999.999.900
148.4;290.4;0.1;-9.9;51.7;-4.1;15.8;2;238;99;170;170;0;1,59509E+12;1672;0.10863836017569546;0.33394216133942156;148.4;21.939.999.999.999.900
125.8;301.2;0.2;-9.8;50.8;-4.2;14.7;1.6;238;99;170;170;0;1,59509E+12;1673;0.09209370424597364;0.35038051750380517;125.8;230.2
108.2;318.4;0.2;-9.9;51;-4.3;14.4;1.1;238;99;170;170;0;1,59509E+12;1674;0.07920937042459737;0.37656012176560116;108.2;24.739.999.999.999.900
106.2;336.2;0.2;-9.9;51.1;-4.2;14.7;1.4;238;99;170;170;0;1,59509E+12;1675;0.07774524158125916;0.40365296803652967;106.2;265.2
111.4;327.8;0.2;-9.9;51.1;-4.2;15.4;0.9;238;99;170;170;0;1,59509E+12;1676;0.0815519765739385;0.3908675799086758;111.4;256.8
114.4;322;0.1;-9.8;51;-4.4;15.6;1.5;238;99;170;170;0;1,59509E+12;1677;0.08374816983894583;0.3820395738203957;114.4;251
505;220;0.1;-9.9;51.3;-4;15.4;0.7;238;99;170;170;0;1,59509E+12;1678;0.369692532942899;0.2267884322678843;505;149
981;20;0.1;-10;51.4;-3.4;15.5;0.7;238;99;170;170;0;1,59509E+12;1679;0.7181551976573939;-0.015525114155251143;981;-10.200.000.000.000.000
1004.6;25.6;0.1;-10;51.4;-4;15.8;1.5;238;99;170;170;0;1,59509E+12;1680;0.7354319180087848;-0.013820395738203957;1004.6;-9.08
995.4;40.8;0.1;-10;51.4;-4.5;17.4;1.6;238;99;170;170;0;1,59509E+12;1681;0.728696925329429;-0.00919330289193303;995.4;-6.040.000.000.000.000
979.4;33;0.1;-10;51.4;-4.4;17.2;1.9;238;99;170;170;0;1,59509E+12;1682;0.7169838945827233;-0.011567732115677323;979.4;-76.000.000.000.000.000
1002.6;7.2;0.1;-10;51.3;-3.5;16.7;0.9;238;99;170;170;0;1,59509E+12;1683;0.7339677891654466;-0.019421613394216133;1002.6;-12.76
1016;9.8;0.2;-10;51.2;-3.6;17.1;0.9;238;99;170;170;0;1,59509E+12;1684;0.7437774524158126;-0.018630136986301372;1016;-12.240.000.000.000.000
994.4;2;0.1;-9.9;51.1;-4.4;17.2;1.3;238;99;170;170;0;1,59509E+12;1685;0.7279648609077599;-0.021004566210045664;994.4;-13.8
1012.2;-11;0.1;-9.9;51;-3.6;16.7;1.1;238;99;170;170;0;1,59509E+12;1686;0.74099560761347;-0.024961948249619486;1012.2;-16.400.000.000.000.000
897.6;40;0.1;-9.9;51;-5.1;17.6;2.5;238;98;170;170;0;1,59509E+12;1687;0.6571010248901904;-0.009436834094368341;897.6;-6.2
318;339;0;-10.2;52.1;-4.4;20.8;2.5;238;98;170;170;0;1,59509E+12;1688;0.232796486090776;0.4079147640791476;318;268
282.8;368.4;-0.1;-10;51;-5;18.8;2.6;238;98;170;170;0;1,59509E+12;1689;0.20702781844802343;0.45266362252663617;282.8;297.4
248.4;374.8;0;-10.2;52.1;-5;20.2;2.7;238;98;170;170;0;1,59509E+12;1690;0.18184480234260617;0.4624048706240487;248.4;303.8
170.4;402.4;0;-10.2;52.3;-3.7;20.1;2.9;238;98;170;170;0;1,59509E+12;1691;0.12474377745241581;0.50441400304414;170.4;331.4
158;356.6;0;-10.5;53.7;-3.5;19.9;3.2;238;98;170;170;0;1,59509E+12;1692;0.11566617862371889;0.434703196347032;158;285.6
188.6;397.8;0.1;-10.6;54.4;-3.6;22.6;4.9;238;98;170;170;0;1,59509E+12;1693;0.13806734992679356;0.4974124809741248;188.6;326.8
220;423.4;0.1;-10.7;54.4;-3.3;23.6;3.1;238;98;170;170;0;1,59509E+12;1694;0.16105417276720352;0.5363774733637747;220;352.4
126.2;401.8;0.1;-10.5;53.7;-3.8;21.2;1.6;238;98;170;170;0;1,59509E+12;1695;0.0923865300146413;0.5035007610350076;126.2;330.8
113;304.4;0;-10.5;53.8;-3.3;17.4;1.1;238;98;170;170;0;1,59509E+12;1696;0.08272327964860908;0.35525114155251136;113;23.339.999.999.999.900
97.6;338.6;0.1;-10.3;53.2;-3.3;15.9;1.2;238;98;170;170;0;1,59509E+12;1697;0.07144948755490482;0.40730593607305937;97.6;267.6
86.8;329.2;0.1;-10.1;52;-3.4;15.1;1;238;98;170;170;0;1,59509E+12;1698;0.06354319180087847;0.39299847792998477;86.8;258.2
83.6;347.4;0.1;-10.2;52.4;-3.7;17.3;1.7;240;101;164;164;0;1,59509E+12;1699;0.06120058565153733;0.42070015220700147;83.6;276.4
78.6;308.4;0;-10;51.7;-3.8;15.6;1;240;101;164;164;0;1,59509E+12;1700;0.0575402635431918;0.36133942161339416;78.6;23.739.999.999.999.900
50.8;282.2;0;-9.9;51.3;-3.8;16;0.9;240;101;164;164;0;1,59509E+12;1701;0.037188872620790625;0.32146118721461187;50.8;211.2
51.2;282.8;0.1;-10;51.3;-3.8;15.9;1;240;101;164;164;0;1,59509E+12;1702;0.03748169838945827;0.3223744292237443;51.2;211.8
62.4;299.6;0.1;-9.9;51.3;-3.9;17.3;1;240;101;164;164;0;1,59509E+12;1703;0.04568081991215227;0.34794520547945207;62.4;22.860.000.000.000.000
49.8;322.8;0;-10.1;52;-4;16.4;0.7;240;101;164;164;0;1,59509E+12;1704;0.03645680819912152;0.3832572298325723;49.8;251.8
64.2;333.2;0;-10;51.9;-4.1;15.9;1.5;240;101;164;164;0;1,59509E+12;1705;0.04699853587115666;0.39908675799086757;64.2;262.2
98.4;307.6;0.1;-9.9;51.4;-4.2;16.1;1.9;240;101;164;164;0;1,59509E+12;1706;0.07203513909224012;0.36012176560121767;98.4;23.660.000.000.000.000
135;293;0.1;-9.9;51.3;-4.1;15.7;1.1;240;101;164;164;0;1,59509E+12;1707;0.09882869692532943;0.3378995433789954;135;222
154.6;290.4;0;-9.9;51.4;-4.2;15.5;1.4;240;101;164;164;0;1,59509E+12;1708;0.11317715959004392;0.33394216133942156;154.6;21.939.999.999.999.900
167.4;307.8;0;-9.9;51.2;-4.3;16.4;1.5;240;101;164;164;0;1,59509E+12;1709;0.12254758418740849;0.3604261796042618;167.4;236.8
181.8;310.4;0;-10;51.4;-4.4;16.3;0.8;240;101;164;164;0;1,59509E+12;1710;0.13308931185944364;0.36438356164383556;181.8;23.939.999.999.999.900
583;54;0.1;-9.9;51.4;-2.6;17.2;0.7;240;101;164;164;0;1,59509E+12;1711;0.4267935578330893;-0.005175038051750381;583;-34.000.000.000.000.000
265;180;0.1;-9.8;50.9;-4.4;14.8;1.6;240;101;164;164;0;1,59509E+12;1712;0.19399707174231332;0.1659056316590563;265;109
272;171.8;0;-9.8;50.7;-4.2;16.2;1.8;240;101;164;164;0;1,59509E+12;1713;0.19912152269399708;0.15342465753424658;272;10.080.000.000.000.000
273.8;190.4;0;-9.8;51;-4.2;15.1;0.9;240;101;164;164;0;1,59509E+12;1714;0.20043923865300148;0.1817351598173516;273.8;119.4
257.2;218;0;-9.9;51.3;-4.5;15.8;-0.6;240;101;164;164;0;1,59509E+12;1715;0.18828696925329427;0.2237442922374429;257.2;147
372.2;197.6;0;-9.9;51.1;-4.2;14.8;0.5;240;101;164;164;0;1,59509E+12;1716;0.2724743777452416;0.19269406392694063;372.2;126.6
707.6;87.8;0;-9.9;51.4;-4.2;14.8;0.6;240;101;164;164;0;1,59509E+12;1717;0.51800878477306;0.025570776255707757;707.6;16.799.999.999.999.900
853.2;15.6;-0.1;-9.9;51.4;-4.5;15.2;0.8;240;101;164;164;0;1,59509E+12;1718;0.624597364568082;-0.01686453576864536;853.2;-11.08
857.6;15.6;-0.1;-10;51.5;-4.7;15.8;0.9;240;101;164;164;0;1,59509E+12;1719;0.6278184480234261;-0.01686453576864536;857.6;-11.08
872.8;23.4;-0.1;-10.1;51.9;-4.8;16.8;1.2;240;101;164;164;0;1,59509E+12;1720;0.6389458272327965;-0.014490106544901068;872.8;-9.520.000.000.000.000
